date,zone,egg_color,egg_size,n,channels,unit_examples
2024-08-31,Región de Valparaíso,blanco,L,23,Supermercado,$/bandeja 12 unidades
2024-08-31,Región de Valparaíso,color,L,23,Supermercado,$/bandeja 12 unidades
2024-08-31,Región de Ñuble,blanco,L,11,Supermercado,$/bandeja 12 unidades
2024-08-31,Región de Ñuble,color,L,9,Supermercado,$/bandeja 12 unidades
2024-08-31,Región del Biobío,blanco,L,11,Supermercado,$/bandeja 12 unidades
2024-08-31,Región del Biobío,color,L,11,Supermercado,$/bandeja 12 unidades
2024-08-31,Región del Maule,blanco,L,11,Supermercado,$/bandeja 12 unidades
2024-08-31,Región del Maule,color,L,10,Supermercado,$/bandeja 12 unidades
2024-09-30,Región Metropolitana de Santiago,blanco,L,18,Supermercado,$/bandeja 12 unidades
2024-09-30,Región Metropolitana de Santiago,color,L,18,Supermercado,$/bandeja 12 unidades
2024-09-30,Región de Arica y Parinacota,blanco,L,4,Supermercado,$/bandeja 12 unidades
2024-09-30,Región de Arica y Parinacota,color,L,4,Supermercado,$/bandeja 12 unidades
2024-09-30,Región de Coquimbo,blanco,L,1,Supermercado,$/bandeja 12 unidades
2024-09-30,Región de Coquimbo,color,L,9,Supermercado,$/bandeja 12 unidades
2024-09-30,Región de La Araucanía,blanco,L,21,Supermercado,$/bandeja 12 unidades
2024-09-30,Región de La Araucanía,color,L,21,Supermercado,$/bandeja 12 unidades
2024-09-30,Región de Los Lagos,blanco,L,12,Supermercado,$/bandeja 12 unidades
2024-09-30,Región de Los Lagos,color,L,11,Supermercado,$/bandeja 12 unidades
2024-09-30,Región de Valparaíso,blanco,L,17,Supermercado,$/bandeja 12 unidades
2024-09-30,Región de Valparaíso,color,L,17,Supermercado,$/bandeja 12 unidades
2024-09-30,Región de Ñuble,blanco,L,8,Supermercado,$/bandeja 12 unidades
2024-09-30,Región de Ñuble,color,L,8,Supermercado,$/bandeja 12 unidades
2024-09-30,Región del Biobío,blanco,L,7,Supermercado,$/bandeja 12 unidades
2024-09-30,Región del Biobío,color,L,7,Supermercado,$/bandeja 12 unidades
2024-09-30,Región del Maule,blanco,L,4,Supermercado,$/bandeja 12 unidades
2024-09-30,Región del Maule,color,L,3,Supermercado,$/bandeja 12 unidades
2024-10-31,Región Metropolitana de Santiago,blanco,L,25,Supermercado,$/bandeja 12 unidades
2024-10-31,Región Metropolitana de Santiago,color,L,25,Supermercado,$/bandeja 12 unidades
2024-10-31,Región de Arica y Parinacota,blanco,L,5,Supermercado,$/bandeja 12 unidades
2024-10-31,Región de Arica y Parinacota,color,L,5,Supermercado,$/bandeja 12 unidades
2024-10-31,Región de Coquimbo,blanco,L,13,Supermercado,$/bandeja 12 unidades
2024-10-31,Región de Coquimbo,color,L,14,Supermercado,$/bandeja 12 unidades
2024-10-31,Región de La Araucanía,blanco,L,29,Supermercado,$/bandeja 12 unidades
2024-10-31,Región de La Araucanía,color,L,29,Supermercado,$/bandeja 12 unidades
2024-10-31,Región de Los Lagos,blanco,L,19,Supermercado,$/bandeja 12 unidades
2024-10-31,Región de Los Lagos,color,L,18,Supermercado,$/bandeja 12 unidades
2024-10-31,Región de Valparaíso,blanco,L,29,Supermercado,$/bandeja 12 unidades
2024-10-31,Región de Valparaíso,color,L,28,Supermercado,$/bandeja 12 unidades
2024-10-31,Región de Ñuble,blanco,L,14,Supermercado,$/bandeja 12 unidades
2024-10-31,Región de Ñuble,color,L,14,Supermercado,$/bandeja 12 unidades
2024-10-31,Región del Biobío,blanco,L,18,Supermercado,$/bandeja 12 unidades
2024-10-31,Región del Biobío,color,L,18,Supermercado,$/bandeja 12 unidades
2024-10-31,Región del Maule,blanco,L,14,Supermercado,$/bandeja 12 unidades
2024-10-31,Región del Maule,color,L,14,Supermercado,$/bandeja 12 unidades
2024-11-30,Región Metropolitana de Santiago,blanco,L,20,Supermercado,$/bandeja 12 unidades
2024-11-30,Región Metropolitana de Santiago,color,L,20,Supermercado,$/bandeja 12 unidades
2024-11-30,Región de Arica y Parinacota,blanco,L,4,Supermercado,$/bandeja 12 unidades
2024-11-30,Región de Arica y Parinacota,color,L,4,Supermercado,$/bandeja 12 unidades
2024-11-30,Región de Coquimbo,blanco,L,8,Supermercado,$/bandeja 12 unidades
2024-11-30,Región de Coquimbo,color,L,11,Supermercado,$/bandeja 12 unidades
2024-11-30,Región de La Araucanía,blanco,L,23,Supermercado,$/bandeja 12 unidades
2024-11-30,Región de La Araucanía,color,L,23,Supermercado,$/bandeja 12 unidades
2024-11-30,Región de Los Lagos,blanco,L,16,Supermercado,$/bandeja 12 unidades
2024-11-30,Región de Los Lagos,color,L,12,Supermercado,$/bandeja 12 unidades
2024-11-30,Región de Valparaíso,blanco,L,22,Supermercado,$/bandeja 12 unidades
2024-11-30,Región de Valparaíso,color,L,22,Supermercado,$/bandeja 12 unidades
2024-11-30,Región de Ñuble,blanco,L,12,Supermercado,$/bandeja 12 unidades
2024-11-30,Región de Ñuble,color,L,12,Supermercado,$/bandeja 12 unidades
2024-11-30,Región del Biobío,blanco,L,10,Supermercado,$/bandeja 12 unidades
2024-11-30,Región del Biobío,color,L,11,Supermercado,$/bandeja 12 unidades
2024-11-30,Región del Maule,blanco,L,11,Supermercado,$/bandeja 12 unidades
2024-11-30,Región del Maule,color,L,11,Supermercado,$/bandeja 12 unidades
2024-12-31,Región Metropolitana de Santiago,blanco,L,20,Supermercado,$/bandeja 12 unidades
2024-12-31,Región Metropolitana de Santiago,color,L,20,Supermercado,$/bandeja 12 unidades
2024-12-31,Región de Arica y Parinacota,blanco,L,4,Supermercado,$/bandeja 12 unidades
2024-12-31,Región de Arica y Parinacota,color,L,4,Supermercado,$/bandeja 12 unidades
2024-12-31,Región de Coquimbo,blanco,L,9,Supermercado,$/bandeja 12 unidades
2024-12-31,Región de Coquimbo,color,L,12,Supermercado,$/bandeja 12 unidades
2024-12-31,Región de La Araucanía,blanco,L,18,Supermercado,$/bandeja 12 unidades
2024-12-31,Región de La Araucanía,color,L,18,Supermercado,$/bandeja 12 unidades
2024-12-31,Región de Los Lagos,blanco,L,12,Supermercado,$/bandeja 12 unidades
2024-12-31,Región de Los Lagos,color,L,11,Supermercado,$/bandeja 12 unidades
2024-12-31,Región de Valparaíso,blanco,L,18,Supermercado,$/bandeja 12 unidades
2024-12-31,Región de Valparaíso,color,L,18,Supermercado,$/bandeja 12 unidades
2024-12-31,Región de Ñuble,blanco,L,11,Supermercado,$/bandeja 12 unidades
2024-12-31,Región de Ñuble,color,L,11,Supermercado,$/bandeja 12 unidades
2024-12-31,Región del Biobío,blanco,L,11,Supermercado,$/bandeja 12 unidades
2024-12-31,Región del Biobío,color,L,11,Supermercado,$/bandeja 12 unidades
2024-12-31,Región del Maule,blanco,L,11,Supermercado,$/bandeja 12 unidades
2024-12-31,Región del Maule,color,L,11,Supermercado,$/bandeja 12 unidades
2025-01-31,Región Metropolitana de Santiago,blanco,L,25,Supermercado,$/bandeja 12 unidades
2025-01-31,Región Metropolitana de Santiago,color,L,25,Supermercado,$/bandeja 12 unidades
2025-01-31,Región de Arica y Parinacota,blanco,L,5,Supermercado,$/bandeja 12 unidades
2025-01-31,Región de Arica y Parinacota,color,L,5,Supermercado,$/bandeja 12 unidades
2025-01-31,Región de Coquimbo,blanco,L,10,Supermercado,$/bandeja 12 unidades
2025-01-31,Región de Coquimbo,color,L,13,Supermercado,$/bandeja 12 unidades
2025-01-31,Región de La Araucanía,blanco,L,28,Supermercado,$/bandeja 12 unidades
2025-01-31,Región de La Araucanía,color,L,29,Supermercado,$/bandeja 12 unidades
2025-01-31,Región de Los Lagos,blanco,L,16,Supermercado,$/bandeja 12 unidades
2025-01-31,Región de Los Lagos,color,L,15,Supermercado,$/bandeja 12 unidades
2025-01-31,Región de Valparaíso,blanco,L,27,Supermercado,$/bandeja 12 unidades
2025-01-31,Región de Valparaíso,color,L,27,Supermercado,$/bandeja 12 unidades
2025-01-31,Región de Ñuble,blanco,L,11,Supermercado,$/bandeja 12 unidades
2025-01-31,Región de Ñuble,color,L,10,Supermercado,$/bandeja 12 unidades
2025-01-31,Región del Biobío,blanco,L,14,Supermercado,$/bandeja 12 unidades
2025-01-31,Región del Biobío,color,L,13,Supermercado,$/bandeja 12 unidades
2025-01-31,Región del Maule,blanco,L,12,Supermercado,$/bandeja 12 unidades
2025-01-31,Región del Maule,color,L,11,Supermercado,$/bandeja 12 unidades
2025-02-28,Región Metropolitana de Santiago,blanco,L,20,Supermercado,$/bandeja 12 unidades
2025-02-28,Región Metropolitana de Santiago,color,L,20,Supermercado,$/bandeja 12 unidades
2025-02-28,Región de Arica y Parinacota,blanco,L,4,Supermercado,$/bandeja 12 unidades
2025-02-28,Región de Arica y Parinacota,color,L,4,Supermercado,$/bandeja 12 unidades
2025-02-28,Región de Coquimbo,blanco,L,6,Supermercado,$/bandeja 12 unidades
2025-02-28,Región de Coquimbo,color,L,12,Supermercado,$/bandeja 12 unidades
2025-02-28,Región de La Araucanía,blanco,L,23,Supermercado,$/bandeja 12 unidades
2025-02-28,Región de La Araucanía,color,L,24,Supermercado,$/bandeja 12 unidades
2025-02-28,Región de Los Lagos,blanco,L,14,Supermercado,$/bandeja 12 unidades
2025-02-28,Región de Los Lagos,color,L,13,Supermercado,$/bandeja 12 unidades
2025-02-28,Región de Valparaíso,blanco,L,23,Supermercado,$/bandeja 12 unidades
2025-02-28,Región de Valparaíso,color,L,23,Supermercado,$/bandeja 12 unidades
2025-02-28,Región de Ñuble,blanco,L,9,Supermercado,$/bandeja 12 unidades
2025-02-28,Región de Ñuble,color,L,10,Supermercado,$/bandeja 12 unidades
2025-02-28,Región del Biobío,blanco,L,12,Supermercado,$/bandeja 12 unidades
2025-02-28,Región del Biobío,color,L,12,Supermercado,$/bandeja 12 unidades
2025-02-28,Región del Maule,blanco,L,11,Supermercado,$/bandeja 12 unidades
2025-02-28,Región del Maule,color,L,10,Supermercado,$/bandeja 12 unidades
2025-03-31,Región Metropolitana de Santiago,blanco,L,20,Supermercado,$/bandeja 12 unidades
2025-03-31,Región Metropolitana de Santiago,color,L,20,Supermercado,$/bandeja 12 unidades
2025-03-31,Región de Arica y Parinacota,blanco,L,4,Supermercado,$/bandeja 12 unidades
2025-03-31,Región de Arica y Parinacota,color,L,4,Supermercado,$/bandeja 12 unidades
2025-03-31,Región de Coquimbo,blanco,L,9,Supermercado,$/bandeja 12 unidades
2025-03-31,Región de Coquimbo,color,L,10,Supermercado,$/bandeja 12 unidades
2025-03-31,Región de La Araucanía,blanco,L,24,Supermercado,$/bandeja 12 unidades
2025-03-31,Región de La Araucanía,color,L,24,Supermercado,$/bandeja 12 unidades
2025-03-31,Región de Los Lagos,blanco,L,15,Supermercado,$/bandeja 12 unidades
2025-03-31,Región de Los Lagos,color,L,14,Supermercado,$/bandeja 12 unidades
2025-03-31,Región de Valparaíso,blanco,L,21,Supermercado,$/bandeja 12 unidades
2025-03-31,Región de Valparaíso,color,L,21,Supermercado,$/bandeja 12 unidades
2025-03-31,Región de Ñuble,blanco,L,9,Supermercado,$/bandeja 12 unidades
2025-03-31,Región de Ñuble,color,L,8,Supermercado,$/bandeja 12 unidades
2025-03-31,Región del Biobío,blanco,L,10,Supermercado,$/bandeja 12 unidades
2025-03-31,Región del Biobío,color,L,10,Supermercado,$/bandeja 12 unidades
2025-03-31,Región del Maule,blanco,L,10,Supermercado,$/bandeja 12 unidades
2025-03-31,Región del Maule,color,L,10,Supermercado,$/bandeja 12 unidades
2025-04-30,Región Metropolitana de Santiago,blanco,L,25,Supermercado,$/bandeja 12 unidades
2025-04-30,Región Metropolitana de Santiago,color,L,25,Supermercado,$/bandeja 12 unidades
2025-04-30,Región de Arica y Parinacota,blanco,L,5,Supermercado,$/bandeja 12 unidades
2025-04-30,Región de Arica y Parinacota,color,L,5,Supermercado,$/bandeja 12 unidades
2025-04-30,Región de Coquimbo,blanco,L,12,Supermercado,$/bandeja 12 unidades
2025-04-30,Región de Coquimbo,color,L,14,Supermercado,$/bandeja 12 unidades
2025-04-30,Región de La Araucanía,blanco,L,30,Supermercado,$/bandeja 12 unidades
2025-04-30,Región de La Araucanía,color,L,29,Supermercado,$/bandeja 12 unidades
2025-04-30,Región de Los Lagos,blanco,L,19,Supermercado,$/bandeja 12 unidades
2025-04-30,Región de Los Lagos,color,L,16,Supermercado,$/bandeja 12 unidades
2025-04-30,Región de Valparaíso,blanco,L,29,Supermercado,$/bandeja 12 unidades
2025-04-30,Región de Valparaíso,color,L,29,Supermercado,$/bandeja 12 unidades
2025-04-30,Región de Ñuble,blanco,L,13,Supermercado,$/bandeja 12 unidades
2025-04-30,Región de Ñuble,color,L,13,Supermercado,$/bandeja 12 unidades
2025-04-30,Región del Biobío,blanco,L,16,Supermercado,$/bandeja 12 unidades
2025-04-30,Región del Biobío,color,L,16,Supermercado,$/bandeja 12 unidades
2025-04-30,Región del Maule,blanco,L,12,Supermercado,$/bandeja 12 unidades
2025-04-30,Región del Maule,color,L,11,Supermercado,$/bandeja 12 unidades
2025-05-31,Región Metropolitana de Santiago,blanco,L,20,Supermercado,$/bandeja 12 unidades
2025-05-31,Región Metropolitana de Santiago,color,L,20,Supermercado,$/bandeja 12 unidades
2025-05-31,Región de Arica y Parinacota,blanco,L,4,Supermercado,$/bandeja 12 unidades
2025-05-31,Región de Arica y Parinacota,color,L,4,Supermercado,$/bandeja 12 unidades
2025-05-31,Región de Coquimbo,blanco,L,9,Supermercado,$/bandeja 12 unidades
2025-05-31,Región de Coquimbo,color,L,11,Supermercado,$/bandeja 12 unidades
2025-05-31,Región de La Araucanía,blanco,L,24,Supermercado,$/bandeja 12 unidades
2025-05-31,Región de La Araucanía,color,L,24,Supermercado,$/bandeja 12 unidades
2025-05-31,Región de Los Lagos,blanco,L,14,Supermercado,$/bandeja 12 unidades
2025-05-31,Región de Los Lagos,color,L,12,Supermercado,$/bandeja 12 unidades
2025-05-31,Región de Valparaíso,blanco,L,23,Supermercado,$/bandeja 12 unidades
2025-05-31,Región de Valparaíso,color,L,23,Supermercado,$/bandeja 12 unidades
2025-05-31,Región de Ñuble,blanco,L,10,Supermercado,$/bandeja 12 unidades
2025-05-31,Región de Ñuble,color,L,10,Supermercado,$/bandeja 12 unidades
2025-05-31,Región del Biobío,blanco,L,11,Supermercado,$/bandeja 12 unidades
2025-05-31,Región del Biobío,color,L,11,Supermercado,$/bandeja 12 unidades
2025-05-31,Región del Maule,blanco,L,11,Supermercado,$/bandeja 12 unidades
2025-05-31,Región del Maule,color,L,10,Supermercado,$/bandeja 12 unidades
2025-06-30,Región Metropolitana de Santiago,blanco,L,20,Supermercado,$/bandeja 12 unidades
2025-06-30,Región Metropolitana de Santiago,color,L,20,Supermercado,$/bandeja 12 unidades
2025-06-30,Región de Arica y Parinacota,blanco,L,4,Supermercado,$/bandeja 12 unidades
2025-06-30,Región de Arica y Parinacota,color,L,4,Supermercado,$/bandeja 12 unidades
2025-06-30,Región de Coquimbo,blanco,L,8,Supermercado,$/bandeja 12 unidades
2025-06-30,Región de Coquimbo,color,L,11,Supermercado,$/bandeja 12 unidades
2025-06-30,Región de La Araucanía,blanco,L,24,Supermercado,$/bandeja 12 unidades
2025-06-30,Región de La Araucanía,color,L,24,Supermercado,$/bandeja 12 unidades
2025-06-30,Región de Los Lagos,blanco,L,14,Supermercado,$/bandeja 12 unidades
2025-06-30,Región de Los Lagos,color,L,12,Supermercado,$/bandeja 12 unidades
2025-06-30,Región de Valparaíso,blanco,L,22,Supermercado,$/bandeja 12 unidades
2025-06-30,Región de Valparaíso,color,L,22,Supermercado,$/bandeja 12 unidades
2025-06-30,Región de Ñuble,blanco,L,10,Supermercado,$/bandeja 12 unidades
2025-06-30,Región de Ñuble,color,L,10,Supermercado,$/bandeja 12 unidades
2025-06-30,Región del Biobío,blanco,L,12,Supermercado,$/bandeja 12 unidades
2025-06-30,Región del Biobío,color,L,12,Supermercado,$/bandeja 12 unidades
2025-06-30,Región del Maule,blanco,L,12,Supermercado,$/bandeja 12 unidades
2025-06-30,Región del Maule,color,L,12,Supermercado,$/bandeja 12 unidades
2025-07-31,Región Metropolitana de Santiago,blanco,L,25,Supermercado,$/bandeja 12 unidades
2025-07-31,Región Metropolitana de Santiago,color,L,25,Supermercado,$/bandeja 12 unidades
2025-07-31,Región de Arica y Parinacota,blanco,L,5,Supermercado,$/bandeja 12 unidades
2025-07-31,Región de Arica y Parinacota,color,L,5,Supermercado,$/bandeja 12 unidades
2025-07-31,Región de Coquimbo,blanco,L,13,Supermercado,$/bandeja 12 unidades
2025-07-31,Región de Coquimbo,color,L,15,Supermercado,$/bandeja 12 unidades
2025-07-31,Región de La Araucanía,blanco,L,30,Supermercado,$/bandeja 12 unidades
2025-07-31,Región de La Araucanía,color,L,29,Supermercado,$/bandeja 12 unidades
2025-07-31,Región de Los Lagos,blanco,L,16,Supermercado,$/bandeja 12 unidades
2025-07-31,Región de Los Lagos,color,L,15,Supermercado,$/bandeja 12 unidades
2025-07-31,Región de Valparaíso,blanco,L,27,Supermercado,$/bandeja 12 unidades
2025-07-31,Región de Valparaíso,color,L,27,Supermercado,$/bandeja 12 unidades
2025-07-31,Región de Ñuble,blanco,L,13,Supermercado,$/bandeja 12 unidades
2025-07-31,Región de Ñuble,color,L,12,Supermercado,$/bandeja 12 unidades
2025-07-31,Región del Biobío,blanco,L,16,Supermercado,$/bandeja 12 unidades
2025-07-31,Región del Biobío,color,L,16,Supermercado,$/bandeja 12 unidades
2025-07-31,Región del Maule,blanco,L,15,Supermercado,$/bandeja 12 unidades
2025-07-31,Región del Maule,color,L,15,Supermercado,$/bandeja 12 unidades
2025-08-31,Región Metropolitana de Santiago,blanco,L,20,Supermercado,$/bandeja 12 unidades
2025-08-31,Región Metropolitana de Santiago,color,L,20,Supermercado,$/bandeja 12 unidades
2025-08-31,Región de Arica y Parinacota,blanco,L,4,Supermercado,$/bandeja 12 unidades
2025-08-31,Región de Arica y Parinacota,color,L,4,Supermercado,$/bandeja 12 unidades
2025-08-31,Región de Coquimbo,blanco,L,9,Supermercado,$/bandeja 12 unidades
2025-08-31,Región de Coquimbo,color,L,12,Supermercado,$/bandeja 12 unidades
2025-08-31,Región de La Araucanía,blanco,L,24,Supermercado,$/bandeja 12 unidades
2025-08-31,Región de La Araucanía,color,L,24,Supermercado,$/bandeja 12 unidades
2025-08-31,Región de Los Lagos,blanco,L,13,Supermercado,$/bandeja 12 unidades
2025-08-31,Región de Los Lagos,color,L,12,Supermercado,$/bandeja 12 unidades
2025-08-31,Región de Valparaíso,blanco,L,23,Supermercado,$/bandeja 12 unidades
2025-08-31,Región de Valparaíso,color,L,23,Supermercado,$/bandeja 12 unidades
2025-08-31,Región de Ñuble,blanco,L,10,Supermercado,$/bandeja 12 unidades
2025-08-31,Región de Ñuble,color,L,10,Supermercado,$/bandeja 12 unidades
2025-08-31,Región del Biobío,blanco,L,10,Supermercado,$/bandeja 12 unidades
2025-08-31,Región del Biobío,color,L,10,Supermercado,$/bandeja 12 unidades
2025-08-31,Región del Maule,blanco,L,9,Supermercado,$/bandeja 12 unidades
2025-08-31,Región del Maule,color,L,9,Supermercado,$/bandeja 12 unidades
2025-09-30,Región Metropolitana de Santiago,blanco,L,10,Supermercado,$/bandeja 12 unidades
2025-09-30,Región Metropolitana de Santiago,color,L,10,Supermercado,$/bandeja 12 unidades
2025-09-30,Región de Arica y Parinacota,blanco,L,2,Supermercado,$/bandeja 12 unidades
2025-09-30,Región de Arica y Parinacota,color,L,2,Supermercado,$/bandeja 12 unidades
