date,zone,egg_color,egg_size,retail_price_clp_per_dozen
2019-07-31,Región de Ñuble,blanco,L,1636.08
2019-07-31,Región de Ñuble,color,L,1839.07
2019-07-31,Región del Biobío,blanco,L,1804.2
2019-07-31,Región del Biobío,color,L,1884.125
2019-07-31,Región del Maule,blanco,L,1772.43
2019-07-31,Región del Maule,color,L,1877.24
2019-08-31,Región Metropolitana de Santiago,blanco,L,1816.23
2019-08-31,Región Metropolitana de Santiago,color,L,1912.455
2019-08-31,Región de Arica y Parinacota,blanco,L,1768.0
2019-08-31,Región de Arica y Parinacota,color,L,1899.85
2019-08-31,Región de Coquimbo,blanco,L,1579.0
2019-08-31,Región de Coquimbo,color,L,1925.52
2019-08-31,Región de La Araucanía,blanco,L,1767.8400000000001
2019-08-31,Región de La Araucanía,color,L,1890.69
2019-08-31,Región de Los Lagos,blanco,L,1807.13
2019-08-31,Región de Los Lagos,color,L,1943.45
2019-08-31,Región de Valparaíso,blanco,L,1823.75
2019-08-31,Región de Valparaíso,color,L,1901.3
2019-08-31,Región de Ñuble,blanco,L,1584.15
2019-08-31,Región de Ñuble,color,L,1876.99
2019-08-31,Región del Biobío,blanco,L,1795.63
2019-08-31,Región del Biobío,color,L,1911.065
2019-08-31,Región del Maule,blanco,L,1738.0
2019-08-31,Región del Maule,color,L,1847.1599999999999
2019-09-30,Región Metropolitana de Santiago,blanco,L,1755.345
2019-09-30,Región Metropolitana de Santiago,color,L,1895.48
2019-09-30,Región de Arica y Parinacota,blanco,L,1784.0
2019-09-30,Región de Arica y Parinacota,color,L,1866.33
2019-09-30,Región de Coquimbo,blanco,L,1849.0
2019-09-30,Región de Coquimbo,color,L,1921.8000000000002
2019-09-30,Región de La Araucanía,blanco,L,1715.77
2019-09-30,Región de La Araucanía,color,L,1869.955
2019-09-30,Región de Los Lagos,blanco,L,1712.525
2019-09-30,Región de Los Lagos,color,L,1927.69
2019-09-30,Región de Valparaíso,blanco,L,1773.3600000000001
2019-09-30,Región de Valparaíso,color,L,1881.2
2019-09-30,Región de Ñuble,blanco,L,1595.0
2019-09-30,Región de Ñuble,color,L,1885.5
2019-09-30,Región del Biobío,blanco,L,1740.71
2019-09-30,Región del Biobío,color,L,1924.2
2019-09-30,Región del Maule,blanco,L,1659.525
2019-09-30,Región del Maule,color,L,1882.54
2019-10-31,Región Metropolitana de Santiago,blanco,L,1792.8400000000001
2019-10-31,Región Metropolitana de Santiago,color,L,1939.0
2019-10-31,Región de Arica y Parinacota,blanco,L,1905.67
2019-10-31,Región de Arica y Parinacota,color,L,1930.71
2019-10-31,Región de Coquimbo,blanco,L,1724.0
2019-10-31,Región de Coquimbo,color,L,1968.53
2019-10-31,Región de La Araucanía,blanco,L,1735.0
2019-10-31,Región de La Araucanía,color,L,1861.43
2019-10-31,Región de Los Lagos,blanco,L,1797.0900000000001
2019-10-31,Región de Los Lagos,color,L,1941.51
2019-10-31,Región de Valparaíso,blanco,L,1791.27
2019-10-31,Región de Valparaíso,color,L,1861.25
2019-10-31,Región de Ñuble,blanco,L,1649.8
2019-10-31,Región de Ñuble,color,L,1813.24
2019-10-31,Región del Biobío,blanco,L,1740.0
2019-10-31,Región del Biobío,color,L,1840.0900000000001
2019-10-31,Región del Maule,blanco,L,1735.0
2019-10-31,Región del Maule,color,L,1889.78
2019-11-30,Región Metropolitana de Santiago,blanco,L,1800.215
2019-11-30,Región Metropolitana de Santiago,color,L,1885.0300000000002
2019-11-30,Región de Arica y Parinacota,blanco,L,1862.33
2019-11-30,Región de Arica y Parinacota,color,L,1935.42
2019-11-30,Región de Coquimbo,blanco,L,1904.0
2019-11-30,Región de Coquimbo,color,L,1950.67
2019-11-30,Región de La Araucanía,blanco,L,1805.87
2019-11-30,Región de La Araucanía,color,L,1901.555
2019-11-30,Región de Los Lagos,blanco,L,1823.1399999999999
2019-11-30,Región de Los Lagos,color,L,1949.545
2019-11-30,Región de Valparaíso,blanco,L,1855.395
2019-11-30,Región de Valparaíso,color,L,1856.29
2019-11-30,Región de Ñuble,blanco,L,1710.0
2019-11-30,Región de Ñuble,color,L,1858.73
2019-11-30,Región del Biobío,blanco,L,1769.54
2019-11-30,Región del Biobío,color,L,1889.31
2019-11-30,Región del Maule,blanco,L,1786.1100000000001
2019-11-30,Región del Maule,color,L,1874.205
2019-12-31,Región Metropolitana de Santiago,blanco,L,1751.6550000000002
2019-12-31,Región Metropolitana de Santiago,color,L,1874.895
2019-12-31,Región de Arica y Parinacota,blanco,L,1717.335
2019-12-31,Región de Arica y Parinacota,color,L,1921.145
2019-12-31,Región de Coquimbo,blanco,L,1599.0
2019-12-31,Región de Coquimbo,color,L,1951.5700000000002
2019-12-31,Región de La Araucanía,blanco,L,1681.0
2019-12-31,Región de La Araucanía,color,L,1832.43
2019-12-31,Región de Los Lagos,blanco,L,1774.815
2019-12-31,Región de Los Lagos,color,L,1910.185
2019-12-31,Región de Valparaíso,blanco,L,1755.6
2019-12-31,Región de Valparaíso,color,L,1776.33
2019-12-31,Región de Ñuble,blanco,L,1730.0
2019-12-31,Región de Ñuble,color,L,1879.17
2019-12-31,Región del Biobío,blanco,L,1735.265
2019-12-31,Región del Biobío,color,L,1834.85
2019-12-31,Región del Maule,blanco,L,1730.315
2019-12-31,Región del Maule,color,L,1846.85
2020-01-31,Región Metropolitana de Santiago,blanco,L,1784.29
2020-01-31,Región Metropolitana de Santiago,color,L,1922.4
2020-01-31,Región de Arica y Parinacota,blanco,L,1811.5
2020-01-31,Región de Arica y Parinacota,color,L,1970.21
2020-01-31,Región de Coquimbo,blanco,L,1811.5
2020-01-31,Región de Coquimbo,color,L,1960.64
2020-01-31,Región de La Araucanía,blanco,L,1725.156176
2020-01-31,Región de La Araucanía,color,L,1844.21
2020-01-31,Región de Los Lagos,blanco,L,1790.14
2020-01-31,Región de Los Lagos,color,L,1909.67
2020-01-31,Región de Valparaíso,blanco,L,1805.69
2020-01-31,Región de Valparaíso,color,L,1905.6
2020-01-31,Región de Ñuble,blanco,L,1690.0
2020-01-31,Región de Ñuble,color,L,1886.67
2020-01-31,Región del Biobío,blanco,L,1781.21
2020-01-31,Región del Biobío,color,L,1867.175
2020-01-31,Región del Maule,blanco,L,1741.33
2020-01-31,Región del Maule,color,L,1892.36
2020-02-29,Región Metropolitana de Santiago,blanco,L,1791.105
2020-02-29,Región Metropolitana de Santiago,color,L,1877.79
2020-02-29,Región de Arica y Parinacota,blanco,L,1832.335
2020-02-29,Región de Arica y Parinacota,color,L,1915.69
2020-02-29,Región de Coquimbo,blanco,L,1849.0
2020-02-29,Región de Coquimbo,color,L,1999.07
2020-02-29,Región de La Araucanía,blanco,L,1755.46
2020-02-29,Región de La Araucanía,color,L,1858.845
2020-02-29,Región de Los Lagos,blanco,L,1783.9450000000002
2020-02-29,Región de Los Lagos,color,L,1910.9250000000002
2020-02-29,Región de Valparaíso,blanco,L,1795.625
2020-02-29,Región de Valparaíso,color,L,1878.065
2020-02-29,Región de Ñuble,blanco,L,1723.33
2020-02-29,Región de Ñuble,color,L,1851.55
2020-02-29,Región del Biobío,blanco,L,1749.57
2020-02-29,Región del Biobío,color,L,1853.38
2020-02-29,Región del Maule,blanco,L,1748.04
2020-02-29,Región del Maule,color,L,1864.8899999999999
2020-03-31,Región Metropolitana de Santiago,blanco,L,1758.2350000000001
2020-03-31,Región Metropolitana de Santiago,color,L,1849.9
2020-03-31,Región de Arica y Parinacota,blanco,L,1864.0
2020-03-31,Región de Arica y Parinacota,color,L,1941.76
2020-03-31,Región de Coquimbo,blanco,L,1674.0
2020-03-31,Región de Coquimbo,color,L,1955.705
2020-03-31,Región de La Araucanía,blanco,L,1728.5349999999999
2020-03-31,Región de La Araucanía,color,L,1844.8200000000002
2020-03-31,Región de Los Lagos,blanco,L,1730.45
2020-03-31,Región de Los Lagos,color,L,1876.33
2020-03-31,Región de Valparaíso,blanco,L,1782.2649999999999
2020-03-31,Región de Valparaíso,color,L,1810.465
2020-03-31,Región de Ñuble,blanco,L,1725.175
2020-03-31,Región de Ñuble,color,L,1873.1
2020-03-31,Región del Biobío,blanco,L,1791.165
2020-03-31,Región del Biobío,color,L,1844.5
2020-03-31,Región del Maule,blanco,L,1761.115
2020-03-31,Región del Maule,color,L,1841.585
2020-04-30,Región Metropolitana de Santiago,blanco,L,1805.21
2020-04-30,Región Metropolitana de Santiago,color,L,1950.3000000000002
2020-04-30,Región de Arica y Parinacota,blanco,L,1649.0
2020-04-30,Región de Arica y Parinacota,color,L,1921.4
2020-04-30,Región de Coquimbo,blanco,L,1817.75
2020-04-30,Región de Coquimbo,color,L,1981.7800000000002
2020-04-30,Región de La Araucanía,blanco,L,1886.33
2020-04-30,Región de La Araucanía,color,L,1910.7800000000002
2020-04-30,Región de Los Lagos,blanco,L,1905.7
2020-04-30,Región de Los Lagos,color,L,1994.415
2020-04-30,Región de Valparaíso,blanco,L,1832.9850000000001
2020-04-30,Región de Valparaíso,color,L,1924.635
2020-04-30,Región de Ñuble,blanco,L,1605.0
2020-04-30,Región de Ñuble,color,L,1790.0
2020-04-30,Región del Biobío,blanco,L,1690.0
2020-04-30,Región del Biobío,color,L,1783.165
2020-04-30,Región del Maule,blanco,L,1781.45
2020-04-30,Región del Maule,color,L,1889.5
2020-05-31,Región Metropolitana de Santiago,blanco,L,1925.15
2020-05-31,Región Metropolitana de Santiago,color,L,2027.625
2020-05-31,Región de Arica y Parinacota,blanco,L,1899.0
2020-05-31,Región de Arica y Parinacota,color,L,1869.33
2020-05-31,Región de Coquimbo,blanco,L,1849.0
2020-05-31,Región de Coquimbo,color,L,1999.6
2020-05-31,Región de La Araucanía,blanco,L,1904.4099999999999
2020-05-31,Región de La Araucanía,color,L,1993.44
2020-05-31,Región de Los Lagos,blanco,L,1959.5
2020-05-31,Región de Los Lagos,color,L,2022.98
2020-05-31,Región de Valparaíso,blanco,L,1928.355
2020-05-31,Región de Valparaíso,color,L,2003.5
2020-05-31,Región de Ñuble,blanco,L,1682.0
2020-05-31,Región de Ñuble,color,L,1893.025
2020-05-31,Región del Biobío,blanco,L,1781.2
2020-05-31,Región del Biobío,color,L,1957.2
2020-05-31,Región del Maule,blanco,L,1860.165
2020-05-31,Región del Maule,color,L,1936.065
2020-06-30,Región Metropolitana de Santiago,blanco,L,1977.6061840000002
2020-06-30,Región Metropolitana de Santiago,color,L,2100.542184
2020-06-30,Región de Arica y Parinacota,blanco,L,2014.0
2020-06-30,Región de Arica y Parinacota,color,L,2110.25
2020-06-30,Región de Coquimbo,blanco,L,2009.0
2020-06-30,Región de Coquimbo,color,L,2126.085
2020-06-30,Región de La Araucanía,blanco,L,2036.69
2020-06-30,Región de La Araucanía,color,L,2093.05
2020-06-30,Región de Los Lagos,blanco,L,2042.0
2020-06-30,Región de Los Lagos,color,L,2146.75
2020-06-30,Región de Valparaíso,blanco,L,1965.0549999999998
2020-06-30,Región de Valparaíso,color,L,2033.73
2020-06-30,Región de Ñuble,blanco,L,1792.5
2020-06-30,Región de Ñuble,color,L,1977.8
2020-06-30,Región del Biobío,blanco,L,1986.0
2020-06-30,Región del Biobío,color,L,2066.75
2020-06-30,Región del Maule,blanco,L,1910.205
2020-06-30,Región del Maule,color,L,1970.41
2020-07-31,Región Metropolitana de Santiago,blanco,L,2013.5
2020-07-31,Región Metropolitana de Santiago,color,L,2111.0
2020-07-31,Región de Arica y Parinacota,blanco,L,2007.335
2020-07-31,Región de Arica y Parinacota,color,L,2125.67
2020-07-31,Región de Coquimbo,blanco,L,1999.0
2020-07-31,Región de Coquimbo,color,L,2127.77
2020-07-31,Región de La Araucanía,blanco,L,2031.3200000000002
2020-07-31,Región de La Araucanía,color,L,2125.29
2020-07-31,Región de Los Lagos,blanco,L,2073.11
2020-07-31,Región de Los Lagos,color,L,2205.38
2020-07-31,Región de Valparaíso,blanco,L,2019.05
2020-07-31,Región de Valparaíso,color,L,2082.8199999999997
2020-07-31,Región de Ñuble,blanco,L,1951.48
2020-07-31,Región de Ñuble,color,L,1952.65
2020-07-31,Región del Biobío,blanco,L,1997.5
2020-07-31,Región del Biobío,color,L,1990.0
2020-07-31,Región del Maule,blanco,L,1868.695
2020-07-31,Región del Maule,color,L,1981.46
2020-08-31,Región Metropolitana de Santiago,blanco,L,2031.146585
2020-08-31,Región Metropolitana de Santiago,color,L,2133.969107
2020-08-31,Región de Arica y Parinacota,blanco,L,2014.0
2020-08-31,Región de Arica y Parinacota,color,L,2116.75
2020-08-31,Región de Coquimbo,blanco,L,2001.5
2020-08-31,Región de Coquimbo,color,L,2114.6099999999997
2020-08-31,Región de La Araucanía,blanco,L,2038.4450000000002
2020-08-31,Región de La Araucanía,color,L,2143.335
2020-08-31,Región de Los Lagos,blanco,L,2066.0
2020-08-31,Región de Los Lagos,color,L,2158.125
2020-08-31,Región de Valparaíso,blanco,L,2031.42
2020-08-31,Región de Valparaíso,color,L,2070.375
2020-08-31,Región de Ñuble,blanco,L,1962.0149999999999
2020-08-31,Región de Ñuble,color,L,2070.75
2020-08-31,Región del Biobío,blanco,L,1987.75
2020-08-31,Región del Biobío,color,L,2050.0
2020-08-31,Región del Maule,blanco,L,1949.75
2020-08-31,Región del Maule,color,L,2030.685
2020-09-30,Región Metropolitana de Santiago,blanco,L,2031.691707
2020-09-30,Región Metropolitana de Santiago,color,L,2098.5
2020-09-30,Región de Arica y Parinacota,blanco,L,1999.0
2020-09-30,Región de Arica y Parinacota,color,L,2129.25
2020-09-30,Región de Coquimbo,blanco,L,1999.0
2020-09-30,Región de Coquimbo,color,L,2088.64
2020-09-30,Región de La Araucanía,blanco,L,2070.0
2020-09-30,Región de La Araucanía,color,L,2101.285
2020-09-30,Región de Los Lagos,blanco,L,2066.0
2020-09-30,Región de Los Lagos,color,L,2133.33
2020-09-30,Región de Valparaíso,blanco,L,2034.06
2020-09-30,Región de Valparaíso,color,L,2078.4350000000004
2020-09-30,Región de Ñuble,blanco,L,1976.94
2020-09-30,Región de Ñuble,color,L,2056.67
2020-09-30,Región del Biobío,blanco,L,2031.86
2020-09-30,Región del Biobío,color,L,2090.0
2020-09-30,Región del Maule,blanco,L,1959.45
2020-09-30,Región del Maule,color,L,2016.39
2020-10-31,Región Metropolitana de Santiago,blanco,L,2031.025
2020-10-31,Región Metropolitana de Santiago,color,L,2105.9584115
2020-10-31,Región de Arica y Parinacota,blanco,L,1999.0
2020-10-31,Región de Arica y Parinacota,color,L,2091.55
2020-10-31,Región de Coquimbo,blanco,L,2011.5
2020-10-31,Región de Coquimbo,color,L,2129.6
2020-10-31,Región de La Araucanía,blanco,L,1974.585
2020-10-31,Región de La Araucanía,color,L,2072.355
2020-10-31,Región de Los Lagos,blanco,L,2058.0
2020-10-31,Región de Los Lagos,color,L,2123.33
2020-10-31,Región de Valparaíso,blanco,L,2023.02
2020-10-31,Región de Valparaíso,color,L,2050.6
2020-10-31,Región de Ñuble,blanco,L,1991.8
2020-10-31,Región de Ñuble,color,L,1896.67
2020-10-31,Región del Biobío,blanco,L,2004.0
2020-10-31,Región del Biobío,color,L,2081.5
2020-10-31,Región del Maule,blanco,L,1903.3899999999999
2020-10-31,Región del Maule,color,L,1997.08
2020-11-30,Región Metropolitana de Santiago,blanco,L,2014.215
2020-11-30,Región Metropolitana de Santiago,color,L,2109.12
2020-11-30,Región de Arica y Parinacota,blanco,L,2039.0
2020-11-30,Región de Arica y Parinacota,color,L,2047.435
2020-11-30,Región de Coquimbo,blanco,L,2039.0
2020-11-30,Región de Coquimbo,color,L,2123.165
2020-11-30,Región de La Araucanía,blanco,L,1972.975
2020-11-30,Región de La Araucanía,color,L,2071.625
2020-11-30,Región de Los Lagos,blanco,L,2143.0
2020-11-30,Región de Los Lagos,color,L,2048.0
2020-11-30,Región de Valparaíso,blanco,L,2002.955
2020-11-30,Región de Valparaíso,color,L,2043.95
2020-11-30,Región de Ñuble,blanco,L,1952.0
2020-11-30,Región de Ñuble,color,L,1950.0
2020-11-30,Región del Biobío,blanco,L,2040.54
2020-11-30,Región del Biobío,color,L,2050.0
2020-11-30,Región del Maule,blanco,L,1957.005
2020-11-30,Región del Maule,color,L,2001.17
2020-12-31,Región Metropolitana de Santiago,blanco,L,2003.842077
2020-12-31,Región Metropolitana de Santiago,color,L,2076.473636
2020-12-31,Región de Arica y Parinacota,blanco,L,1974.0
2020-12-31,Región de Arica y Parinacota,color,L,2035.0
2020-12-31,Región de Coquimbo,blanco,L,2039.0
2020-12-31,Región de Coquimbo,color,L,2016.86
2020-12-31,Región de La Araucanía,blanco,L,1901.55
2020-12-31,Región de La Araucanía,color,L,1961.17
2020-12-31,Región de Los Lagos,blanco,L,1969.415
2020-12-31,Región de Los Lagos,color,L,1977.5
2020-12-31,Región de Valparaíso,blanco,L,1989.75
2020-12-31,Región de Valparaíso,color,L,2033.6
2020-12-31,Región de Ñuble,blanco,L,1950.0
2020-12-31,Región de Ñuble,color,L,1856.665
2020-12-31,Región del Biobío,blanco,L,1952.5
2020-12-31,Región del Biobío,color,L,2090.0
2020-12-31,Región del Maule,blanco,L,1933.0
2020-12-31,Región del Maule,color,L,1976.125
2021-01-31,Región Metropolitana de Santiago,blanco,L,1979.38172
2021-01-31,Región Metropolitana de Santiago,color,L,2073.2802455
2021-01-31,Región de Arica y Parinacota,blanco,L,1928.165
2021-01-31,Región de Arica y Parinacota,color,L,1979.7150000000001
2021-01-31,Región de Coquimbo,blanco,L,1899.0
2021-01-31,Región de Coquimbo,color,L,2023.305
2021-01-31,Región de La Araucanía,blanco,L,1920.355
2021-01-31,Región de La Araucanía,color,L,2005.15
2021-01-31,Región de Los Lagos,blanco,L,2053.335
2021-01-31,Región de Los Lagos,color,L,2010.155
2021-01-31,Región de Valparaíso,blanco,L,1997.13
2021-01-31,Región de Valparaíso,color,L,1994.5
2021-01-31,Región de Ñuble,blanco,L,1950.0
2021-01-31,Región de Ñuble,color,L,1932.0
2021-01-31,Región del Biobío,blanco,L,1991.125
2021-01-31,Región del Biobío,color,L,2039.835
2021-01-31,Región del Maule,blanco,L,1916.5149999999999
2021-01-31,Región del Maule,color,L,1981.8
2021-02-28,Región Metropolitana de Santiago,blanco,L,1966.2344235
2021-02-28,Región Metropolitana de Santiago,color,L,2081.3835755
2021-02-28,Región de Arica y Parinacota,blanco,L,1759.0
2021-02-28,Región de Arica y Parinacota,color,L,2029.205
2021-02-28,Región de Coquimbo,blanco,L,1822.33
2021-02-28,Región de Coquimbo,color,L,2048.165
2021-02-28,Región de La Araucanía,blanco,L,1899.63
2021-02-28,Región de La Araucanía,color,L,2024.7
2021-02-28,Región de Los Lagos,blanco,L,2043.33
2021-02-28,Región de Los Lagos,color,L,1944.665
2021-02-28,Región de Valparaíso,blanco,L,1962.49
2021-02-28,Región de Valparaíso,color,L,1961.6
2021-02-28,Región de Ñuble,blanco,L,1903.705
2021-02-28,Región de Ñuble,color,L,1869.75
2021-02-28,Región del Biobío,blanco,L,1956.75
2021-02-28,Región del Biobío,color,L,1994.5
2021-02-28,Región del Maule,blanco,L,1879.8200000000002
2021-02-28,Región del Maule,color,L,1967.835
2021-03-31,Región Metropolitana de Santiago,blanco,L,1966.39
2021-03-31,Región Metropolitana de Santiago,color,L,2095.67
2021-03-31,Región de Arica y Parinacota,blanco,L,1949.0
2021-03-31,Región de Arica y Parinacota,color,L,2163.0
2021-03-31,Región de Coquimbo,blanco,L,1924.0
2021-03-31,Región de Coquimbo,color,L,2085.175
2021-03-31,Región de La Araucanía,blanco,L,1883.4
2021-03-31,Región de La Araucanía,color,L,2020.0
2021-03-31,Región de Los Lagos,blanco,L,2040.0
2021-03-31,Región de Los Lagos,color,L,2040.31
2021-03-31,Región de Valparaíso,blanco,L,1987.2
2021-03-31,Región de Valparaíso,color,L,1989.44
2021-03-31,Región de Ñuble,blanco,L,1944.74
2021-03-31,Región de Ñuble,color,L,2012.0
2021-03-31,Región del Biobío,blanco,L,1936.165
2021-03-31,Región del Biobío,color,L,1991.5
2021-03-31,Región del Maule,blanco,L,1895.11
2021-03-31,Región del Maule,color,L,2016.22
2021-04-30,Región Metropolitana de Santiago,blanco,L,1985.665
2021-04-30,Región Metropolitana de Santiago,color,L,2139.045
2021-04-30,Región de Arica y Parinacota,blanco,L,1949.0
2021-04-30,Región de Arica y Parinacota,color,L,2046.11
2021-04-30,Región de Coquimbo,blanco,L,1949.0
2021-04-30,Región de Coquimbo,color,L,2111.3
2021-04-30,Región de La Araucanía,blanco,L,1923.68
2021-04-30,Región de La Araucanía,color,L,2008.29
2021-04-30,Región de Los Lagos,blanco,L,2026.075
2021-04-30,Región de Los Lagos,color,L,2064.045
2021-04-30,Región de Valparaíso,blanco,L,1974.5
2021-04-30,Región de Valparaíso,color,L,2033.0
2021-04-30,Región de Ñuble,blanco,L,1952.0
2021-04-30,Región de Ñuble,color,L,2040.0
2021-04-30,Región del Biobío,blanco,L,1959.0
2021-04-30,Región del Biobío,color,L,2026.33
2021-04-30,Región del Maule,blanco,L,1953.775
2021-04-30,Región del Maule,color,L,2020.96
2021-05-31,Región Metropolitana de Santiago,blanco,L,2005.194819
2021-05-31,Región Metropolitana de Santiago,color,L,2171.15
2021-05-31,Región de Arica y Parinacota,blanco,L,2076.5
2021-05-31,Región de Arica y Parinacota,color,L,2072.565
2021-05-31,Región de Coquimbo,blanco,L,1974.0
2021-05-31,Región de Coquimbo,color,L,2115.115
2021-05-31,Región de La Araucanía,blanco,L,1952.9499999999998
2021-05-31,Región de La Araucanía,color,L,2064.55
2021-05-31,Región de Los Lagos,blanco,L,2018.75
2021-05-31,Región de Los Lagos,color,L,2026.665
2021-05-31,Región de Valparaíso,blanco,L,2011.0
2021-05-31,Región de Valparaíso,color,L,2100.36
2021-05-31,Región de Ñuble,blanco,L,1896.25
2021-05-31,Región de Ñuble,color,L,1915.0
2021-05-31,Región del Biobío,blanco,L,1989.67
2021-05-31,Región del Biobío,color,L,2116.5
2021-05-31,Región del Maule,blanco,L,1969.53
2021-05-31,Región del Maule,color,L,2064.5
2021-06-30,Región Metropolitana de Santiago,blanco,L,2035.0
2021-06-30,Región Metropolitana de Santiago,color,L,2167.0
2021-06-30,Región de Arica y Parinacota,blanco,L,2119.0
2021-06-30,Región de Arica y Parinacota,color,L,2074.5
2021-06-30,Región de Coquimbo,blanco,L,2079.0
2021-06-30,Región de Coquimbo,color,L,2195.465
2021-06-30,Región de La Araucanía,blanco,L,1988.0
2021-06-30,Región de La Araucanía,color,L,2075.41
2021-06-30,Región de Los Lagos,blanco,L,2030.605
2021-06-30,Región de Los Lagos,color,L,2076.67
2021-06-30,Región de Valparaíso,blanco,L,2044.09
2021-06-30,Región de Valparaíso,color,L,2124.6099999999997
2021-06-30,Región de Ñuble,blanco,L,1946.0700000000002
2021-06-30,Región de Ñuble,color,L,2057.85
2021-06-30,Región del Biobío,blanco,L,2064.575
2021-06-30,Región del Biobío,color,L,2142.33
2021-06-30,Región del Maule,blanco,L,1989.67
2021-06-30,Región del Maule,color,L,2092.15
2021-07-31,Región Metropolitana de Santiago,blanco,L,2032.795
2021-07-31,Región Metropolitana de Santiago,color,L,2141.835
2021-07-31,Región de Arica y Parinacota,color,L,2112.605
2021-07-31,Región de Coquimbo,blanco,L,2069.0
2021-07-31,Región de Coquimbo,color,L,2199.4449999999997
2021-07-31,Región de La Araucanía,blanco,L,1997.08
2021-07-31,Región de La Araucanía,color,L,2044.75
2021-07-31,Región de Los Lagos,blanco,L,2071.5699999999997
2021-07-31,Región de Los Lagos,color,L,2124.75
2021-07-31,Región de Valparaíso,blanco,L,2039.96
2021-07-31,Región de Valparaíso,color,L,2047.8
2021-07-31,Región de Ñuble,blanco,L,1890.0
2021-07-31,Región de Ñuble,color,L,2169.0
2021-07-31,Región del Biobío,blanco,L,2060.0
2021-07-31,Región del Biobío,color,L,2154.5
2021-07-31,Región del Maule,blanco,L,1968.71
2021-07-31,Región del Maule,color,L,2062.69
2021-08-31,Región Metropolitana de Santiago,blanco,L,1967.8
2021-08-31,Región Metropolitana de Santiago,color,L,2118.14
2021-08-31,Región de Arica y Parinacota,blanco,L,2119.0
2021-08-31,Región de Arica y Parinacota,color,L,2042.7350000000001
2021-08-31,Región de Coquimbo,blanco,L,1954.5
2021-08-31,Región de Coquimbo,color,L,2138.275
2021-08-31,Región de La Araucanía,blanco,L,1923.0700000000002
2021-08-31,Región de La Araucanía,color,L,2046.69
2021-08-31,Región de Los Lagos,blanco,L,1974.0
2021-08-31,Región de Los Lagos,color,L,2143.25
2021-08-31,Región de Valparaíso,blanco,L,1972.25
2021-08-31,Región de Valparaíso,color,L,2044.11
2021-08-31,Región de Ñuble,blanco,L,1895.16
2021-08-31,Región de Ñuble,color,L,2116.465
2021-08-31,Región del Biobío,blanco,L,2004.5349999999999
2021-08-31,Región del Biobío,color,L,2101.75
2021-08-31,Región del Maule,blanco,L,1891.0
2021-08-31,Región del Maule,color,L,2021.0
2021-09-30,Región Metropolitana de Santiago,blanco,L,1941.0
2021-09-30,Región Metropolitana de Santiago,color,L,2135.6
2021-09-30,Región de Arica y Parinacota,blanco,L,1790.0
2021-09-30,Región de Arica y Parinacota,color,L,2139.86
2021-09-30,Región de Coquimbo,blanco,L,1790.0
2021-09-30,Región de Coquimbo,color,L,2127.8900000000003
2021-09-30,Región de La Araucanía,blanco,L,1884.615
2021-09-30,Región de La Araucanía,color,L,2041.915
2021-09-30,Región de Los Lagos,blanco,L,2031.6799999999998
2021-09-30,Región de Los Lagos,color,L,2125.2200000000003
2021-09-30,Región de Valparaíso,blanco,L,1977.33
2021-09-30,Región de Valparaíso,color,L,2043.11
2021-09-30,Región de Ñuble,blanco,L,1880.935
2021-09-30,Región de Ñuble,color,L,2140.0
2021-09-30,Región del Biobío,blanco,L,2059.2
2021-09-30,Región del Biobío,color,L,2124.5
2021-09-30,Región del Maule,blanco,L,1907.8
2021-09-30,Región del Maule,color,L,2074.0
2021-10-31,Región Metropolitana de Santiago,blanco,L,1969.69
2021-10-31,Región Metropolitana de Santiago,color,L,2122.335
2021-10-31,Región de Arica y Parinacota,blanco,L,1954.5
2021-10-31,Región de Arica y Parinacota,color,L,2109.02
2021-10-31,Región de Coquimbo,blanco,L,1890.0
2021-10-31,Región de Coquimbo,color,L,2183.33
2021-10-31,Región de La Araucanía,blanco,L,1865.665
2021-10-31,Región de La Araucanía,color,L,1955.6
2021-10-31,Región de Los Lagos,blanco,L,1889.71
2021-10-31,Región de Los Lagos,color,L,2076.52
2021-10-31,Región de Valparaíso,blanco,L,2019.75
2021-10-31,Región de Valparaíso,color,L,2009.71
2021-10-31,Región de Ñuble,blanco,L,1933.355
2021-10-31,Región de Ñuble,color,L,2124.035
2021-10-31,Región del Biobío,blanco,L,1823.33
2021-10-31,Región del Biobío,color,L,1934.0
2021-10-31,Región del Maule,blanco,L,1863.23
2021-10-31,Región del Maule,color,L,1994.415
2021-11-30,Región Metropolitana de Santiago,blanco,L,1968.5349999999999
2021-11-30,Región Metropolitana de Santiago,color,L,2106.6
2021-11-30,Región de Arica y Parinacota,color,L,2337.5
2021-11-30,Región de Coquimbo,blanco,L,2054.5
2021-11-30,Región de Coquimbo,color,L,2324.9
2021-11-30,Región de La Araucanía,blanco,L,1934.8
2021-11-30,Región de La Araucanía,color,L,2004.5
2021-11-30,Región de Los Lagos,blanco,L,1890.775
2021-11-30,Región de Los Lagos,color,L,1996.33
2021-11-30,Región de Valparaíso,blanco,L,1986.33
2021-11-30,Región de Valparaíso,color,L,2035.36
2021-11-30,Región de Ñuble,blanco,L,1921.665
2021-11-30,Región de Ñuble,color,L,2093.625
2021-11-30,Región del Biobío,blanco,L,1823.33
2021-11-30,Región del Biobío,color,L,1990.0
2021-11-30,Región del Maule,blanco,L,1899.2150000000001
2021-11-30,Región del Maule,color,L,2045.0
